player_name,team_abbr,position,overall,espn_id,rating_source,rating_year
Matthew Longstaff,mtl,M,78.6,279758,fc,2026
Noah Streit,mtl,M,74.7,362775,fc,2026
Olger Escobar,mtl,F,69.9,377044,fc,2026
Owen Graham-Roache,mtl,F,69.2,400462,fc,2026
Prince Owusu,mtl,F,72.5,275798,fc,2026
Samsy Keita,mtl,G,87.3,413767,fc,2026
Samuel Piette,mtl,M,79.3,87387,fc,2026
Sunusi Ibrahim,mtl,F,71.2,315919,fc,2026
Sébastian Breza,mtl,G,88.6,252607,fc,2026
Thomas Gillier,mtl,G,87.9,318238,fc,2026
Tomás Avilés,mtl,D,82.2,358595,fc,2026
Victor Loturi,mtl,M,75.4,343641,fc,2026
Wikelman Carmona,mtl,M,76.0,315924,fc,2026
Aleksandar Pavlovic,mun,M,79.0,359370,fc,2026
Alphonso Davies,mun,D,84.0,236721,fc,2026
Dayot Upamecano,mun,D,85.0,222793,fc,2026
Harry Kane,mun,F,89.0,142200,fc,2026
Hiroki Ito,mun,D,78.0,97111,fc,2026
Jamal Musiala,mun,M,88.0,303821,fc,2026
Jonas Urbig,mun,G,74.0,323790,fc,2026
Jonathan Tah,mun,D,87.0,188052,fc,2026
Joshua Kimmich,mun,M,89.0,190161,fc,2026
Josip Stanisic,mun,D,78.0,276329,fc,2026
Kim Min-Jae,mun,D,82.0,157688,fc,2026
Konrad Laimer,mun,M,82.0,169189,fc,2026
Lennart Karl,mun,M,63.0,402841,fc,2026
Leon Goretzka,mun,M,82.0,174550,fc,2026
Leon Klanac,mun,G,56.0,388141,fc,2026
Luis Díaz,mun,F,85.0,257390,fc,2026
Manuel Neuer,mun,G,84.0,84774,fc,2026
Michael Olise,mun,M,86.0,286831,fc,2026
Nicolas Jackson,mun,F,80.0,308524,fc,2026
Raphaël Guerreiro,mun,D,80.0,176228,fc,2026
Serge Gnabry,mun,F,82.0,178980,fc,2026
Sven Ulreich,mun,G,73.0,113733,fc,2026
Tom Bischof,mun,M,76.0,324660,fc,2026
Alessandro Buongiorno,nap,D,82.0,252605,fc,2026
Alex Meret,nap,G,82.0,209746,fc,2026
Amir Rrahmani,nap,D,83.0,205576,fc,2026
Antonio Vergara,nap,M,65.0,332411,fc,2026
Billy Gilmour,nap,M,74.0,274217,fc,2026
David Neres,nap,F,81.0,245637,fc,2026
Eljif Elmas,nap,M,77.0,237435,fc,2026
Giovanni Di Lorenzo,nap,D,83.0,155904,fc,2026
Juan Jesus,nap,D,74.0,170663,fc,2026
Kevin De Bruyne,nap,M,87.0,134947,fc,2026
Leonardo Spinazzola,nap,D,78.0,148974,fc,2026
Mathías Olivera,nap,D,78.0,234881,fc,2026
Matteo Politano,nap,F,81.0,188306,fc,2026
Miguel Gutiérrez,nap,D,81.0,290044,fc,2026
Nikita Contini,nap,G,67.0,198082,fc,2026
Pasquale Mazzocchi,nap,D,72.0,260188,fc,2026
Rasmus Højlund,nap,F,76.0,309273,fc,2026
Romelu Lukaku,nap,F,84.0,139437,fc,2026
Sam Beukema,nap,D,78.0,261594,fc,2026
Scott McTominay,nap,M,85.0,255850,fc,2026
Stanislav Lobotka,nap,M,83.0,188412,fc,2026
Vanja Milinkovic-Savic,nap,G,79.0,219531,fc,2026
Alhassan Yusuf,ne,M,74.7,276684,fc,2026
Allan Oyirwoth,ne,M,73.4,376802,fc,2026
Andrew Farrell,ne,D,85.5,183796,fc,2026
Brayan Ceballos,ne,D,84.2,322977,fc,2026
Brooklyn Raines,ne,M,74.1,329364,fc,2026
Carles Gil,ne,M,77.3,152168,fc,2026
Carlos Zarzalejo,ne,M,72.8,381729,fc,2026
Chris Mbaï Assem,ne,D,79.0,409883,fc,2026
Cristiano Oliveira,ne,M,71.5,403366,fc,2026
Damario Mcintosh,ne,D,81.6,360216,fc,2026
Diego Fagundez,ne,M,76.7,156187,fc,2026
Donovan Parisian,ne,G,87.3,396928,fc,2026
Dor Turgeman,ne,F,69.9,305755,fc,2026
Eric Klein,ne,M,72.1,400745,fc,2026
Ethan Kohler,ne,D,82.2,360133,fc,2026
Gabe Dahlin,ne,D,79.6,403643,fc,2026
Griffin Yow,ne,F,70.5,286757,fc,2026
Ilay Feingold,ne,D,82.9,343191,fc,2026
JD Gunn,ne,G,87.9,384152,fc,2026
Jackson Yueill,ne,M,75.4,251806,fc,2026
Javaun Mussenden,ne,M,70.8,419597,fc,2026
Jayden Da,ne,F,68.6,327959,fc,2026
Leonardo Campana,ne,F,71.2,284834,fc,2026
Luca Langoni,ne,F,67.9,338883,fc,2026
Malcolm Fry,ne,F,69.2,317571,fc,2026
Mamadou Fofana,ne,D,86.1,164551,fc,2026
Marcos Zambrano-Delgado,ne,F,66.6,404655,fc,2026
Matt Polster,ne,M,76.0,216609,fc,2026
Matt Turner,ne,G,88.6,303794,fc,2026
Mimy Schinieder,ne,D,80.3,401481,fc,2026
Peyton Miller,ne,D,80.9,376513,fc,2026
Shuma Sasaki,ne,F,67.3,382167,fc,2026
Tanner Beason,ne,D,84.8,231150,fc,2026
William Sands,ne,D,83.5,334227,fc,2026
Aaron Ramsdale,new,G,77.0,236015,fc,2026
Alex Murphy,new,D,64.0,346874,fc,2026
Anthony Elanga,new,F,81.0,296622,fc,2026
Anthony Gordon,new,F,83.0,268782,fc,2026
Bruno Guimarães,new,M,86.0,218522,fc,2026
Dan Burn,new,D,79.0,198138,fc,2026
Emil Krafth,new,D,73.0,172922,fc,2026
Fabian Schär,new,D,82.0,179233,fc,2026
Harvey Barnes,new,M,80.0,243386,fc,2026
Jacob Murphy,new,M,81.0,172836,fc,2026
Jacob Ramsey,new,M,78.0,286090,fc,2026
Joe Willock,new,M,76.0,259517,fc,2026
Joelinton,new,M,82.0,202232,fc,2026
John Ruddy,new,G,68.0,42359,fc,2026
Kieran Trippier,new,D,80.0,143637,fc,2026
Lewis Hall,new,D,80.0,106139,fc,2026
Lewis Miley,new,M,72.0,349078,fc,2026
Malick Thiaw,new,D,78.0,303444,fc,2026
Mark Gillespie,new,G,62.0,141705,fc,2026
Nick Pope,new,G,81.0,161715,fc,2026
Nick Woltemade,new,F,79.0,298349,fc,2026
Sandro Tonali,new,M,86.0,261047,fc,2026
Sven Botman,new,D,82.0,274633,fc,2026
Tino Livramento,new,D,80.0,299641,fc,2026
William Osula,new,F,68.0,319431,fc,2026
Yoane Wissa,new,F,82.0,224077,fc,2026
Ali Abdi,nice,D,76.0,265234,fc,2026
Antoine Mendy,nice,D,70.0,319161,fc,2026
Bartosz Zelazowski,nice,G,62.0,368014,fc,2026
Charles Vanhoutte,nice,M,77.0,276260,fc,2026
Gabin Bernardeau,nice,M,66.0,397392,fc,2026
Hicham Boudaoui,nice,M,77.0,287078,fc,2026
Isak Jansson,nice,F,71.0,282597,fc,2026
Jonathan Clauss,nice,D,80.0,232089,fc,2026
Kevin Carlos,nice,F,72.0,304151,fc,2026
Kojo Peprah Oppong,nice,D,65.0,357205,fc,2026
Maxime Dupé,nice,G,74.0,157963,fc,2026
Melvin Bard,nice,D,78.0,265923,fc,2026
Mohamed Abdelmoneim,nice,D,74.0,236957,fc,2026
Mohamed-Ali Cho,nice,F,76.0,306557,fc,2026
Morgan Sanson,nice,M,76.0,176816,fc,2026
Moïse Bombito,nice,D,76.0,358975,fc,2026
Salis Abdul Samed,nice,M,73.0,292769,fc,2026
Sofiane Diop,nice,M,76.0,276995,fc,2026
Tanguy Ndombele,nice,M,74.0,240672,fc,2026
Tom Louchet,nice,M,71.0,362061,fc,2026
Yehvann Diouf,nice,G,78.0,241029,fc,2026
Youssouf Ndayishimiye,nice,M,77.0,255192,fc,2026
Ahmed Qasim,nsh,F,72.5,313976,fc,2026
Alex Muyl,nsh,M,77.3,233041,fc,2026
Andy Nájar,nsh,D,86.1,146355,fc,2026
Brian Schwake,nsh,G,87.9,296695,fc,2026
Bryan Acosta,nsh,M,78.0,201136,fc,2026
Charles-Emile Brunet,nsh,M,74.1,419163,fc,2026
Chris Applewhite,nsh,D,80.3,398878,fc,2026
Cristian Espinoza,nsh,F,74.4,73200,fc,2026
Daniel Lovitz,nsh,D,84.8,201353,fc,2026
Edvard Tagseth,nsh,M,76.7,290109,fc,2026
Hany Mukhtar,nsh,M,78.6,174548,fc,2026
Jack Maher,nsh,D,84.2,255501,fc,2026
Jeisson Palacios,nsh,D,85.5,167061,fc,2026
Joe Willis,nsh,G,88.6,156217,fc,2026
Jordan Knight,nsh,D,80.9,388342,fc,2026
Josh Bauer,nsh,D,83.5,266454,fc,2026
Matthew Corcoran,nsh,M,75.4,318341,fc,2026
Maxwell Woledzi,nsh,D,82.9,290031,fc,2026
Patrick Yazbek,nsh,M,76.0,315524,fc,2026
Reed Baker-Whiting,nsh,D,82.2,304120,fc,2026
Sam Surridge,nsh,F,73.8,227627,fc,2026
Shakur Mohammed,nsh,M,74.7,325936,fc,2026
Thomas Williams,nsh,D,81.6,316325,fc,2026
Warren Madrigal,nsh,F,73.1,310068,fc,2026
Woobens Pacius,nsh,F,71.8,324768,fc,2026
Xavier Valdez,nsh,G,87.3,336586,fc,2026
Agustin Ojeda,nyc,F,70.5,337149,fc,2026
Aiden O'Neill,nyc,M,77.3,241031,fc,2026
Alonso Martínez,nyc,F,71.2,310827,fc,2026
Andrew Baiera,nyc,D,80.9,366218,fc,2026
Andrés Perea,nyc,M,76.7,259199,fc,2026
Arnau Farnós,nyc,F,67.9,421313,fc,2026
Cooper Flax,nyc,M,75.4,301472,fc,2026
Greg Ranjitsingh,nyc,G,87.9,220434,fc,2026
Hannes Wolf,nyc,F,72.5,250852,fc,2026
Jacob Arroyave,nyc,M,73.4,381209,fc,2026
Jonathan Shore,nyc,M,74.7,358680,fc,2026
Kai Trewin,nyc,D,83.5,291697,fc,2026
Kamran Acito,nyc,D,82.2,301470,fc,2026
Keaton Parks,nyc,M,76.0,268192,fc,2026
Kevin O'Toole,nyc,D,85.5,254450,fc,2026
Kevin Pierre,nyc,M,72.1,419228,fc,2026
Malachi Jones,nyc,F,69.2,379908,fc,2026
Matt Freese,nyc,G,87.3,252974,fc,2026
Max Murray,nyc,D,81.6,328865,fc,2026
Maxi Carrizo,nyc,M,74.1,358681,fc,2026
Maxi Morález,nyc,M,78.6,70624,fc,2026
Nico Cavallo,nyc,D,80.3,400718,fc,2026
Nicolás Fernández,nyc,M,78.0,108107,fc,2026
Peter Molinari,nyc,M,72.8,381250,fc,2026
Raul Gustavo,nyc,D,84.2,276051,fc,2026
Seymour Reid,nyc,F,68.6,402322,fc,2026
Strahinja Tanasijevic,nyc,D,84.8,270669,fc,2026
Talles Magno,nyc,F,71.8,288930,fc,2026
Tayvon Gray,nyc,D,82.9,297380,fc,2026
Thiago Martins,nyc,D,86.1,185792,fc,2026
Tomas Romero,nyc,G,88.6,184786,fc,2026
Zidane Yañez,nyc,F,69.9,378653,fc,2026
Alexandros Paschalakis,oly,G,73.0,143223,fc,2026
Alexios Kalogeropoulos,oly,D,68.0,318799,fc,2026
Ayoub El Kaabi,oly,F,80.0,269562,fc,2026
Bruno Onyemaechi,oly,D,72.0,347628,fc,2026
Chiquinho,oly,M,78.0,275935,fc,2026
Christos Mouzakitis,oly,M,71.0,387657,fc,2026
Costinha,oly,D,75.0,274285,fc,2026
Dani García,oly,M,75.0,192734,fc,2026
Daniel Podence,oly,F,77.0,213924,fc,2026
Diogo Nascimento,oly,M,68.0,365808,fc,2026
Francisco Ortega,oly,D,73.0,268525,fc,2026
Gelson Martins,oly,M,78.0,215319,fc,2026
Giulian Biancone,oly,D,73.0,283681,fc,2026
Konstantinos Tzolakis,oly,G,79.0,284199,fc,2026
Lorenzo Pirola,oly,D,75.0,290069,fc,2026
Lorenzo Scipioni,oly,M,65.0,340198,fc,2026
Mehdi Taremi,oly,F,78.0,219611,fc,2026
Nikolaos Botis,oly,G,61.0,351288,fc,2026
Panagiotis Retsos,oly,D,77.0,233973,fc,2026
Rodinei,oly,D,79.0,182187,fc,2026
Rúben Vezo,oly,D,71.0,173401,fc,2026
Santiago Hezze,oly,M,78.0,290539,fc,2026
Yusuf Yazici,oly,F,75.0,236158,fc,2026
Adrián Marín,orl,D,85.5,210228,fc,2026
Bernardo Rhein Goncalves,orl,F,69.2,408267,fc,2026
Braian Ojeda,orl,M,78.0,265977,fc,2026
Colin Guske,orl,M,76.7,388445,fc,2026
David Brekalo,orl,D,84.2,311532,fc,2026
Duncan McGuire,orl,F,74.4,294071,fc,2026
Dylan Judelson,orl,M,74.1,403760,fc,2026
Eduard Atuesta,orl,M,79.3,241473,fc,2026
Griffin Dorsey,orl,D,84.8,267116,fc,2026
Gustavo Caraballo,orl,M,70.8,356098,fc,2026
Harvey Sarajian,orl,F,68.6,418358,fc,2026
Iago Teodoro,orl,D,83.5,340588,fc,2026
Ignacio Gómez,orl,M,75.4,399674,fc,2026
Iván Angulo,orl,M,78.6,250448,fc,2026
Javier Otero,orl,G,87.9,316317,fc,2026
Joran Gerbet,orl,M,76.0,390621,fc,2026
Justin Ellis,orl,F,69.9,403425,fc,2026
Luis Otávio,orl,M,77.3,382896,fc,2026
Marco Pasalic,orl,F,73.8,324270,fc,2026
Martín Ojeda,orl,M,79.9,233401,fc,2026
Maxime Crépeau,orl,G,88.6,159382,fc,2026
Nolan Miller,orl,D,82.9,349254,fc,2026
Pedro Leão,orl,F,71.2,379317,fc,2026
Robin Jansson,orl,D,86.1,147256,fc,2026
Tahir Reid-Brown,orl,D,82.2,376511,fc,2026
Tiago,orl,F,70.5,387395,fc,2026
Tristan Himes,orl,G,87.3,330021,fc,2026
Tyrese Spicer,orl,F,73.1,329273,fc,2026
Wilder Cartagena,orl,M,80.6,181558,fc,2026
Yutaro Tsukada,orl,F,72.5,354154,fc,2026
Zakaria Taifi,orl,M,74.7,401054,fc,2026
Abel Bretones,osa,D,82.9,300284,fc,2026
Aimar Oroz,osa,M,75.4,288760,fc,2026
Aitor Fernández,osa,G,88.6,144759,fc,2026
Alejandro Catena,osa,D,83.5,264175,fc,2026
Aly Doumbia,osa,F,67.3,415275,fc,2026
Ante Budimir,osa,F,72.5,207288,fc,2026
Asier Osambela,osa,M,74.1,381628,fc,2026
Dimitrios Stamatakis,osa,G,87.3,353490,fc,2026
Enrique Barja,osa,F,71.8,209580,fc,2026
Enzo Boyomo,osa,D,81.6,307905,fc,2026
Iker Benito,osa,F,69.9,333379,fc,2026
Iker Muñoz,osa,M,74.7,359154,fc,2026
Iñigo Arguibide,osa,D,80.3,380918,fc,2026
Javi Galán,osa,D,84.8,231838,fc,2026
Jon García,osa,M,73.4,402420,fc,2026
Jon Moncayola,osa,M,76.0,286176,fc,2026
Jorge Herrando,osa,D,82.2,307019,fc,2026
Juan Cruz,osa,D,85.5,155392,fc,2026
Lucas Torró,osa,M,77.3,170154,fc,2026
Martín Pedroarena,osa,F,67.9,409474,fc,2026
Mauro Echegoyen,osa,M,72.8,409475,fc,2026
Mikel Serrano,osa,D,80.9,375760,fc,2026
Moi Gómez,osa,F,73.1,169089,fc,2026
Rafa Fernández,osa,G,86.6,403704,fc,2026
Raúl Chasco,osa,D,79.6,389636,fc,2026
Raúl García,osa,F,71.2,296163,fc,2026
Raúl Moro,osa,F,70.5,303906,fc,2026
Roberto Arroyo,osa,F,69.2,347430,fc,2026
Rubén García,osa,M,76.7,178328,fc,2026
Sergio Herrera,osa,G,87.9,191360,fc,2026
Unai Santos,osa,D,79.0,415867,fc,2026
Valentin Rosier,osa,D,84.2,238252,fc,2026
Víctor Muñoz,osa,F,88.1,397545,fc,2026
Aarón Escandell,ovi,G,88.6,200964,fc,2026
Adri Fernández,ovi,D,79.0,412173,fc,2026
Alberto Reina,ovi,M,75.4,253732,fc,2026
Alex Fores,ovi,F,67.3,343629,fc,2026
Cheli,ovi,M,72.1,409296,fc,2026
Dani Calvo,ovi,D,85.5,123743,fc,2026
David Carmo,ovi,D,82.9,236301,fc,2026
David Costas,ovi,D,84.8,192796,fc,2026
Diego Espinosa,ovi,D,86.1,113471,fc,2026
Diego Menéndez,ovi,M,72.8,376695,fc,2026
Eric Bailly,ovi,D,84.2,212342,fc,2026
Federico Viñas,ovi,F,70.5,295847,fc,2026
Haissem Hassan,ovi,F,71.2,276440,fc,2026
Horatiu Moldovan,ovi,G,87.9,285799,fc,2026
Ilyas Chaira,ovi,F,68.6,304332,fc,2026
Javi López,ovi,D,81.6,297354,fc,2026
Kwasi Sibo,ovi,M,74.1,274697,fc,2026
Lamine Gueye,ovi,F,69.9,301265,fc,2026
Leander Dendoncker,ovi,M,76.7,182680,fc,2026
Lucas,ovi,D,83.5,228643,fc,2026
Luka Ilic,ovi,M,74.7,259108,fc,2026
Marco Esteban,ovi,D,80.3,372860,fc,2026
Miguel Narváez,ovi,G,87.3,331457,fc,2026
Nacho Vidal,ovi,D,82.2,240102,fc,2026
Nicolás Fonseca,ovi,M,73.4,276240,fc,2026
Omar Falah,ovi,D,79.6,402861,fc,2026
Ovie Ejaria,ovi,F,71.8,238723,fc,2026
Pablo Agudín,ovi,M,71.5,414050,fc,2026
Rahim Alhassane,ovi,D,80.9,331770,fc,2026
Santi Cazorla,ovi,M,77.3,40202,fc,2026
Santiago Colombatto,ovi,M,76.0,229477,fc,2026
Thiago Borbas,ovi,F,69.2,302628,fc,2026
Thiago Fernández,ovi,F,67.9,339195,fc,2026
Axel Guessand,paf,D,60.0,325597,fc,2026
Daniel Silva,paf,M,69.0,290083,fc,2026
David Luiz,paf,D,64.0,98398,fc,2026
Nicholas Ioannou,paf,D,71.0,205240,fc,2026
Abdoulaye Ndiaye,par,D,75.0,288540,fc,2026
Adama Camara,par,M,71.0,364746,fc,2026
Adrián Bernabé,par,M,74.0,276653,fc,2026
Alessandro Circati,par,D,71.0,332081,fc,2026
Alimani Gory,par,F,69.0,238392,fc,2026
Christian Ordoñez,par,M,72.0,339198,fc,2026
Edoardo Corvi,par,G,65.0,290792,fc,2026
Emanuele Valeri,par,D,75.0,261274,fc,2026
Enrico Del Prato,par,D,75.0,272694,fc,2026
Filippo Rinaldi,par,G,62.0,297785,fc,2026
Hamari Traoré,par,D,79.0,196729,fc,2026
Ilan Kebbal,par,M,75.0,304918,fc,2026
Jacob Ondrejka,par,F,73.0,303648,fc,2026
Jean-Phillipe Krasso,par,F,74.0,257126,fc,2026
Jonathan Ikoné,par,F,76.0,225559,fc,2026
Kevin Trapp,par,G,81.0,122280,fc,2026
Lamine Gueye,par,F,64.0,301265,fc,2026
Lautaro Valenti,par,D,68.0,281590,fc,2026
Mandela Keita,par,M,73.0,316609,fc,2026
Mariano Troilo,par,D,66.0,366526,fc,2026
Mateo Pellegrino,par,F,67.0,312757,fc,2026
Mathieu Cafaro,par,M,73.0,227720,fc,2026
Matija Frigan,par,F,73.0,310860,fc,2026
Maxime López,par,M,76.0,223122,fc,2026
Moses Simon,par,M,77.0,187647,fc,2026
Moustapha Mbow,par,D,72.0,287474,fc,2026
Nhoa Sangui,par,D,67.0,371471,fc,2026
Obed Nkambadio,par,G,73.0,301770,fc,2026
Oliver Sørensen,par,M,73.0,297751,fc,2026
Otavio,par,D,75.0,308195,fc,2026
Pierre Lees-Melou,par,M,78.0,221527,fc,2026
Pontus Almqvist,par,F,72.0,253569,fc,2026
Samir Chergui,par,D,67.0,287572,fc,2026
Sascha Britschgi,par,D,52.0,396009,fc,2026
Sofiane Alakouch,par,D,65.0,235768,fc,2026
Thibault De Smet,par,D,72.0,246805,fc,2026
Tuomas Ollila,par,D,69.0,354865,fc,2026
Vincent Marchetti,par,M,69.0,219153,fc,2026
Willem Geubbels,par,F,72.0,259744,fc,2026
Zion Suzuki,par,G,74.0,265958,fc,2026
Alejandro Bedoya,phi,M,79.3,134066,fc,2026
Andre Blake,phi,G,88.6,186943,fc,2026
Andrew Rick,phi,G,87.3,365853,fc,2026
Augustin Anello,phi,F,71.8,364774,fc,2026
Ben Bender,phi,M,76.7,288060,fc,2026
Bruno Damiani,phi,F,73.1,322680,fc,2026
Cavan Sullivan,phi,M,74.1,384397,fc,2026
Danley Jean Jacques,phi,M,74.7,333939,fc,2026
Edward Davis,phi,F,72.5,338175,fc,2026
Ezekiel Alladoh,phi,F,70.5,399426,fc,2026
Finn Sundstrom,phi,D,81.6,384323,fc,2026
Frankie Westfield,phi,D,82.9,366034,fc,2026
Geiner Martínez,phi,D,80.9,418595,fc,2026
George Marks,phi,G,87.9,255097,fc,2026
Giovanny Sequera,phi,D,83.5,361156,fc,2026
Indiana Vassilev,phi,M,78.6,266026,fc,2026
Japhet Sery,phi,D,84.8,288688,fc,2026
Jeremy Rafanello,phi,M,77.3,274002,fc,2026
Jesús Bueno,phi,M,78.0,271536,fc,2026
Jovan Lukic,phi,M,75.4,322063,fc,2026
Kellan Leblanc,phi,M,73.4,403750,fc,2026
Malik Jakupovic,phi,F,69.2,412100,fc,2026
Milan Iloski,phi,F,73.8,263585,fc,2026
Nathan Harriel,phi,D,85.5,286778,fc,2026
Olivier Mbaizo,phi,D,86.1,246855,fc,2026
Olwethu Makhanya,phi,D,84.2,351372,fc,2026
Philippe Ndinga Ossibadjouo,phi,D,82.2,378634,fc,2026
Quinn Sullivan,phi,M,76.0,304130,fc,2026
Sal Olivas,phi,F,71.2,376494,fc,2026
Stas Korzeniowski,phi,F,69.9,402321,fc,2026
Alex Bonetig,por,D,81.6,340652,fc,2026
Alexander Aravena,por,F,72.5,297127,fc,2026
Antony,por,F,71.8,315294,fc,2026
Ariel Lassiter,por,F,74.4,222765,fc,2026
Brandon Bye,por,D,84.8,245451,fc,2026
Charles Ondo,por,D,80.9,351975,fc,2026
Cole Bassett,por,M,76.7,277392,fc,2026
David Da Costa,por,M,75.4,303579,fc,2026
Diego Chará,por,M,78.6,71042,fc,2026
Eric Izoita,por,M,74.7,386932,fc,2026
Eric Miller,por,D,85.5,187782,fc,2026
Felipe Mora,por,F,75.1,202539,fc,2026
Finn Surman,por,D,82.2,332367,fc,2026
Gage Guerra,por,F,69.9,391712,fc,2026
Hunter Sulte,por,G,87.3,277661,fc,2026
Ian Smith,por,D,86.1,29447,fc,2026
James Pantemis,por,G,87.9,257619,fc,2026
Jimer Fory,por,M,76.0,301463,fc,2026
Joao Ortiz,por,M,78.0,156564,fc,2026
José Caicedo,por,M,77.3,199782,fc,2026
Juan Mosquera,por,D,83.5,302672,fc,2026
Kamal Miller,por,D,84.2,249756,fc,2026
Kevin Kelsy,por,F,71.2,354979,fc,2026
Kristoffer Velde,por,F,73.1,255418,fc,2026
Noah Santos,por,F,70.5,381216,fc,2026
Omir Fernández,por,F,73.8,252818,fc,2026
Sawyer Jura,por,D,80.3,371458,fc,2026
Trey Muse,por,G,88.6,254340,fc,2026
Zac McGraw,por,D,82.9,302907,fc,2026
Achraf Hakimi,psg,D,89.0,240233,fc,2026
Bradley Barcola,psg,F,84.0,328238,fc,2026
Désiré Doué,psg,F,85.0,336388,fc,2026
Fabián Ruiz,psg,M,85.0,214596,fc,2026
Gonçalo Ramos,psg,F,80.0,288896,fc,2026
Ibrahim Mbaye,psg,F,66.0,388522,fc,2026
Illia Zabarnyi,psg,D,79.0,304503,fc,2026
João Neves,psg,M,85.0,355061,fc,2026
Khvicha Kvaratskhelia,psg,F,87.0,274745,fc,2026
Lee Kang-In,psg,M,79.0,274197,fc,2026
Lucas Beraldo,psg,D,78.0,316128,fc,2026
Lucas Chevalier,psg,G,83.0,288925,fc,2026
Lucas Hernández,psg,D,81.0,196200,fc,2026
Marquinhos,psg,D,87.0,159047,fc,2026
Matvei Safonov,psg,G,78.0,248699,fc,2026
Nuno Mendes,psg,D,86.0,290591,fc,2026
Ousmane Dembélé,psg,F,90.0,229744,fc,2026
Renato Marin,psg,G,62.0,379089,fc,2026
Senny Mayulu,psg,M,75.0,379088,fc,2026
Vitinha,psg,M,89.0,288897,fc,2026
Warren Zaïre-Emery,psg,M,80.0,345581,fc,2026
Willian Pacho,psg,D,86.0,287005,fc,2026
Alassane Pléa,psv,F,78.0,168318,fc,2026
Anass Salah-Eddine,psv,D,71.0,297296,fc,2026
Armando Obispo,psv,D,73.0,245918,fc,2026
Couhaib Driouech,psv,F,70.0,304592,fc,2026
Dennis Man,psv,F,76.0,245805,fc,2026
Esmir Bajraktarevic,psv,F,67.0,325410,fc,2026
Guus Til,psv,M,77.0,240965,fc,2026
Ismael Saibari,psv,M,79.0,304572,fc,2026
Ivan Perisic,psv,F,81.0,103485,fc,2026
Jerdy Schouten,psv,M,80.0,239998,fc,2026
Joey Veerman,psv,M,79.0,240912,fc,2026
Kiliann Sildillia,psv,D,73.0,301279,fc,2026
Matej Kovár,psv,G,75.0,277313,fc,2026
Mauro Júnior,psv,D,79.0,259136,fc,2026
Myron Boadu,psv,F,74.0,259143,fc,2026
Nick Olij,psv,G,77.0,190976,fc,2026
Niek Schiks,psv,G,63.0,325076,fc,2026
Paul Wanner,psv,M,72.0,333399,fc,2026
Ricardo Pepi,psv,F,76.0,289120,fc,2026
Ruben Van Bommel,psv,F,74.0,340252,fc,2026
Ryan Flamingo,psv,D,77.0,304478,fc,2026
Sergiño Dest,psv,D,79.0,266291,fc,2026
Abbas Huseynov,qar,D,66.0,220892,fc,2026
Abdellah Zoubir,qar,M,71.0,182528,fc,2026
Amin Ramazanov,qar,G,61.0,327995,fc,2026
Badavi Hüseynov,qar,D,69.0,176882,fc,2026
Bahlul Mustafazada,qar,D,66.0,275695,fc,2026
Daniel,qar,D,73.0,304700,fc,2026
Elvin Cafarquliyev,qar,D,68.0,305343,fc,2026
Emmanuel Addai,qar,F,67.0,353471,fc,2026
Fabijan Buntic,qar,G,69.0,238538,fc,2026
Kady,qar,M,70.0,238827,fc,2026
Kevin Medina,qar,D,66.0,296755,fc,2026
Leandro Andrade,qar,M,72.0,335157,fc,2026
Marko Jankovic,qar,M,68.0,236598,fc,2026
Mateusz Kochalski,qar,G,69.0,305485,fc,2026
Matheus Silva,qar,D,69.0,272537,fc,2026
Oleksiy Kashchuk,qar,M,67.0,288460,fc,2026
Pedro Bicalho,qar,M,66.0,283749,fc,2026
Samy Mmaee,qar,D,66.0,206782,fc,2026
Toral Bayramov,qar,D,69.0,290524,fc,2026
Abdul Mumin,ray,D,82.9,241139,fc,2026
Adrián Molina,ray,G,87.3,300878,fc,2026
Alexandre Alemão,ray,F,68.6,313024,fc,2026
Andrei Ratiu,ray,D,81.6,287224,fc,2026
Augusto Batalla,ray,G,87.9,195032,fc,2026
Carlos Martín,ray,F,67.9,324192,fc,2026
Daniel Cárdenas,ray,G,88.6,192893,fc,2026
Diego Méndez,ray,M,76.0,129879,fc,2026
Florian Lejeune,ray,D,85.5,140754,fc,2026
Fran Pérez,ray,M,70.8,324505,fc,2026
Gerard Gumbau,ray,M,75.4,186181,fc,2026
Ilias Akhomach,ray,F,67.3,331047,fc,2026
Isi Palazón,ray,M,73.4,264197,fc,2026
Iván Balliu,ray,D,84.8,158151,fc,2026
Jorge de Frutos,ray,F,69.9,260740,fc,2026
Jozhua Vertrouwd,ray,D,80.3,319231,fc,2026
Juanpe,ray,G,86.6,332013,fc,2026
Luiz Felipe,ray,D,83.5,225637,fc,2026
Marco Román,ray,M,69.5,415410,fc,2026
Marco de las Sias,ray,D,79.0,389447,fc,2026
Nobel Mendy,ray,D,79.6,356212,fc,2026
Pacha Espino,ray,D,84.2,199790,fc,2026
Pathé Ciss,ray,M,71.5,294228,fc,2026
Pedro Díaz,ray,M,74.1,264078,fc,2026
Pep Chavarría,ray,D,80.9,300331,fc,2026
Randy Nteka,ray,M,72.1,276847,fc,2026
Samu Becerra,ray,M,70.2,409289,fc,2026
Sergio Camello,ray,F,69.2,276652,fc,2026
Sergio Lozano,ray,D,82.2,268751,fc,2026
Unai López,ray,M,74.7,203711,fc,2026
Álvaro García,ray,M,81.6,125200,fc,2026
